Max_Next_4,Min_Next_4
1724.314,1721.084
1724.314,1721.588
1724.314,1721.458
1724.314,1721.458
1726.678,1721.458
1727.134,1721.458
1729.674,1721.988
1729.674,1722.308
1729.674,1724.858
1729.674,1726.108
1729.364,1725.378
1729.364,1725.378
1731.875,1725.378
1733.528,1725.378
1736.758,1725.554
1739.988,1726.664
1739.988,1730.626
1740.204,1732.368
1741.914,1735.212
1744.664,1736.794
1745.418,1736.794
1745.418,1738.384
1745.418,1737.444
1745.418,1737.444
1741.134,1737.444
1741.088,1737.444
1741.088,1737.714
1741.088,1738.814
1741.088,1738.188
1740.814,1737.288
1740.744,1737.288
1740.364,1737.288
1738.828,1736.814
1738.828,1736.798
1738.828,1736.798
1739.554,1736.798
1739.554,1736.798
1739.554,1737.438
1739.554,1736.744
1738.874,1736.128
1738.874,1735.808
1738.734,1735.808
1737.798,1735.798
1737.798,1735.798
1737.798,1735.798
1737.928,1735.798
1737.928,1736.678
1737.938,1736.678
1737.938,1736.678
1737.978,1736.678
1738.038,1736.718
1738.038,1736.318
1738.038,1736.318
1738.234,1736.318
1739.708,1736.318
1740.334,1736.398
1740.334,1737.018
1740.334,1737.968
1740.334,1738.088
1740.148,1738.088
1740.118,1737.174
1740.118,1736.198
1740.118,1735.574
1740.088,1734.684
1737.508,1733.701
1736.888,1733.701
1736.618,1733.701
1736.618,1733.701
1736.618,1733.744
1736.618,1733.858
1736.354,1733.858
1735.734,1733.858
1735.998,1733.858
1736.848,1734.008
1736.848,1734.008
1736.848,1734.284
1736.848,1733.512
1736.785,1733.512
1735.838,1733.512
1735.728,1733.512
1735.728,1733.164
1735.728,1732.738
1735.728,1732.264
1734.638,1730.884
1734.478,1728.918
1734.478,1728.918
1733.778,1728.918
1736.324,1728.918
1737.088,1730.278
1737.838,1731.254
1737.838,1731.254
1737.838,1731.918
1737.838,1731.918
1735.298,1731.918
1735.298,1731.918
1735.298,1732.324
1734.774,1732.324
1735.204,1732.324
1735.204,1732.808
1735.204,1732.808
1735.204,1732.808
1734.679,1732.064
1734.634,1730.898
1734.634,1730.898
1734.191,1730.308
1733.294,1729.524
1733.294,1727.994
1733.294,1727.994
1733.094,1727.994
1732.758,1727.994
1732.814,1729.072
1732.814,1728.334
1732.814,1723.852
1732.814,1722.898
1732.424,1721.098
1728.908,1721.098
1725.988,1721.098
1726.654,1721.098
1726.654,1722.794
1727.018,1724.054
1727.018,1724.044
1727.018,1723.098
1727.018,1722.974
1725.684,1722.974
1724.834,1722.974
1725.574,1722.974
1725.574,1723.374
1725.574,1723.364
1725.574,1723.364
1725.574,1723.364
1724.531,1723.364
1726.188,1723.328
1726.188,1723.328
1726.188,1723.328
1726.188,1722.898
1725.974,1722.898
1724.768,1722.898
1724.384,1722.898
1724.488,1722.978
1724.488,1722.788
1724.488,1722.318
1724.488,1722.318
1723.788,1722.128
1723.328,1722.128
1723.328,1722.128
1723.328,1722.128
1723.404,1722.574
1724.348,1722.458
1724.348,1722.458
1724.348,1722.458
1724.348,1722.458
1724.198,1722.714
1724.428,1721.981
1724.428,1720.638
1724.428,1720.484
1724.428,1720.484
1723.124,1720.484
1723.724,1720.484
1723.724,1721.464
1723.724,1721.464
1723.994,1721.464
1723.994,1722.154
1724.208,1722.178
1725.058,1722.328
1725.184,1722.864
1725.764,1722.864
1725.764,1723.708
1725.764,1723.948
1726.428,1723.948
1726.428,1723.508
1726.428,1723.468
1726.428,1722.944
1725.828,1721.848
1725.064,1721.238
1725.064,1721.008
1723.334,1720.064
1722.918,1719.618
1722.918,1719.618
1722.918,1719.618
1722.614,1719.618
1722.614,1714.443
1721.758,1713.848
1721.758,1713.274
1719.948,1712.734
1716.224,1711.298
1715.474,1711.298
1714.344,1710.618
1714.344,1710.102
1713.498,1710.102
1713.498,1710.044
1713.498,1709.558
1713.398,1709.558
1714.618,1709.558
1715.574,1709.558
1716.294,1710.384
1716.294,1711.528
1716.294,1709.754
1716.294,1709.754
1715.884,1709.698
1715.884,1709.698
1713.768,1709.698
1714.764,1709.698
1718.204,1710.196
1718.204,1710.196
1722.004,1710.196
1723.388,1714.064
1723.388,1714.484
1723.388,1716.058
1723.388,1717.764
1722.648,1717.764
1721.798,1717.764
1721.604,1717.764
1721.124,1717.524
1721.124,1716.084
1719.064,1715.594
1719.064,1715.168
1718.908,1713.334
1716.588,1713.334
1716.224,1712.598
1715.838,1712.578
1715.144,1711.844
1713.984,1711.388
1713.984,1710.844
1713.834,1709.998
1712.998,1709.808
1712.898,1709.678
1712.548,1709.618
1710.938,1709.514
1711.064,1709.514
1711.084,1709.514
1711.208,1709.514
1711.314,1709.694
1711.314,1705.598
1711.314,1705.598
1711.314,1705.598
1711.274,1705.598
1711.274,1707.958
1711.218,1707.958
1711.218,1707.664
1709.728,1707.064
1709.728,1706.134
1709.728,1705.704
1708.794,1705.438
1708.658,1705.014
1708.658,1704.688
1707.194,1703.824
1707.194,1703.248
1706.458,1702.174
1705.514,1702.174
1706.118,1702.174
1706.118,1702.174
1706.118,1703.364
1706.168,1704.258
1706.168,1704.258
1706.168,1704.098
1706.168,1703.638
1706.104,1703.334
1704.958,1703.058
1704.898,1702.584
1704.388,1702.584
1705.978,1702.584
1707.074,1702.584
1708.434,1702.648
1708.434,1703.424
1708.434,1703.348
1708.434,1703.348
1707.658,1703.348
1707.328,1703.348
1707.328,1703.404
1707.328,1704.898
1707.114,1704.568
1707.114,1702.598
1706.248,1701.024
1705.504,1700.458
1704.998,1700.458
1704.778,1700.458
1706.968,1700.458
1708.604,1701.694
1708.604,1702.018
1708.604,1703.008
1708.604,1701.848
1707.704,1699.878
1705.79,1699.878
1703.274,1699.878
1702.608,1699.878
1703.654,1700.068
1703.818,1700.988
1703.818,1700.014
1703.818,1699.757
1703.994,1694.954
1703.994,1694.844
1703.994,1694.844
1703.994,1694.844
1701.995,1694.528
1701.995,1694.528
1699.988,1692.924
1699.988,1690.824
1699.988,1690.0
1698.888,1688.668
1698.784,1688.668
1698.784,1688.668
1698.784,1688.668
1698.784,1691.995
1699.404,1692.735
1699.588,1692.735
1699.588,1694.348
1699.588,1694.784
1699.588,1694.348
1698.544,1694.348
1699.088,1694.348
1699.088,1694.348
1699.088,1696.064
1699.088,1695.914
1698.318,1694.938
1698.318,1694.388
1698.318,1694.388
1697.794,1694.388
1696.868,1694.388
1696.868,1694.434
1696.698,1694.164
1696.428,1694.164
1696.398,1694.164
1697.708,1694.164
1697.708,1694.898
1697.708,1694.898
1697.708,1695.328
1697.548,1695.328
1695.904,1694.868
1696.384,1694.868
1696.898,1694.868
1697.758,1694.868
1698.464,1695.364
1699.164,1696.148
1699.164,1696.728
1699.164,1696.824
1699.164,1696.824
1699.104,1696.728
1699.104,1696.558
1699.104,1696.558
1698.598,1696.178
1698.188,1696.178
1698.188,1696.178
1698.658,1696.178
1699.794,1696.418
1700.204,1696.918
1700.204,1697.558
1700.204,1698.304
1700.204,1699.044
1700.188,1699.004
1700.188,1698.525
1699.854,1698.508
1699.688,1698.508
1699.688,1698.508
1700.568,1698.508
1701.574,1698.768
1702.834,1698.768
1702.834,1698.924
1702.834,1699.808
1703.258,1700.368
1703.258,1700.368
1703.258,1700.368
1704.048,1700.908
1704.454,1700.908
1704.454,1700.988
1704.508,1702.004
1704.548,1702.004
1704.548,1702.004
1704.898,1702.254
1705.884,1703.604
1707.048,1703.768
1707.048,1704.198
1707.255,1704.374
1707.255,1704.915
1707.255,1704.908
1707.255,1704.908
1706.948,1704.488
1706.548,1704.488
1706.548,1704.488
1706.838,1704.488
1706.838,1704.608
1706.838,1704.098
1714.684,1704.098
1714.684,1704.098
1714.684,1704.098
1714.684,1704.148
1712.598,1704.148
1712.958,1706.028
1713.844,1708.318
1714.114,1708.318
1716.298,1709.054
1717.878,1711.064
1717.878,1711.644
1717.878,1713.278
1717.878,1712.738
1717.494,1712.738
1716.534,1712.738
1716.404,1712.738
1716.404,1713.093
1716.404,1712.744
1716.404,1712.578
1714.628,1711.028
1714.628,1709.388
1714.184,1709.388
1713.854,1709.388
1714.264,1709.388
1715.534,1710.148
1715.534,1710.748
1715.534,1711.684
1715.534,1709.568
1714.304,1708.678
1713.428,1708.678
1712.223,1708.678
1710.693,1708.678
1711.698,1708.778
1712.748,1709.178
1713.001,1709.178
1713.001,1709.968
1713.001,1709.934
1713.001,1709.524
1711.478,1708.784
1711.288,1708.694
1710.508,1708.684
1710.094,1707.804
1709.738,1707.574
1709.738,1707.574
1709.738,1707.574
1709.738,1707.574
1712.664,1707.684
1712.664,1707.684
1712.664,1708.504
1712.664,1708.504
1712.574,1709.804
1712.434,1708.588
1712.058,1708.464
1712.058,1708.378
1711.544,1708.378
1712.298,1708.378
1712.764,1708.378
1712.764,1710.608
1712.764,1711.344
1713.918,1711.424
1713.948,1711.424
1713.948,1711.424
1713.948,1711.738
1713.948,1710.888
1713.764,1710.888
1713.764,1710.888
1713.764,1710.888
1713.764,1710.108
1713.394,1709.394
1713.194,1709.394
1712.014,1708.2
1712.014,1708.14
1712.014,1708.14
1711.638,1708.14
1712.324,1708.14
1713.344,1708.465
1713.964,1709.278
1713.964,1710.601
1713.964,1710.804
1713.964,1710.385
1713.744,1710.385
1714.474,1710.385
1714.834,1710.385
1715.668,1711.488
1715.668,1712.823
1715.668,1712.823
1715.668,1712.823
1715.555,1712.823
1715.555,1712.465
1715.555,1712.465
1714.714,1711.895
1714.244,1711.434
1714.244,1711.434
1713.708,1711.434
1713.708,1711.434
1713.708,1711.649
1713.708,1711.05
1713.535,1710.978
1713.535,1710.321
1712.179,1710.321
1712.571,1710.321
1712.571,1710.321
1712.571,1710.654
1712.571,1710.175
1712.465,1709.895
1711.875,1709.895
1711.45,1709.895
1710.914,1709.895
1711.964,1710.078
1712.118,1710.078
1712.168,1710.078
1712.168,1710.564
1712.168,1711.154
1712.168,1710.274
1711.798,1709.578
1711.788,1709.328
1711.668,1708.541
1712.038,1708.541
1712.894,1708.541
1713.238,1708.541
1713.238,1711.484
1713.238,1711.928
1714.098,1712.318
1714.298,1712.318
1716.238,1712.414
1717.359,1713.008
1721.968,1713.478
1726.566,1713.478
1726.566,1715.279
1726.566,1717.208
1726.566,1716.998
1723.818,1716.754
1719.455,1716.754
1718.948,1716.754
1719.248,1716.754
1720.108,1716.998
1720.134,1716.998
1720.134,1717.228
1720.134,1717.638
1720.134,1717.003
1719.774,1717.003
1719.638,1717.003
1718.614,1716.574
1718.614,1715.174
1718.614,1714.893
1718.434,1714.893
1718.944,1714.893
1719.008,1714.893
1719.008,1715.688
1719.008,1715.994
1719.308,1715.994
1720.664,1715.994
1720.664,1715.178
1720.664,1713.523
1720.664,1713.523
1720.048,1713.523
1716.948,1713.523
1716.948,1713.588
1716.948,1712.758
1716.028,1712.758
1715.823,1711.428
1714.482,1710.994
1714.173,1710.994
1713.369,1710.994
1712.621,1710.593
1713.104,1710.593
1713.104,1710.593
1713.104,1710.593
1713.824,1711.014
1713.824,1711.014
1713.824,1711.094
1714.554,1711.648
1714.938,1711.648
1714.938,1711.648
1714.938,1711.041
1714.938,1706.826
1714.474,1705.748
1712.778,1705.748
1712.054,1705.748
1711.698,1705.748
1711.698,1702.208
1711.698,1702.208
1711.698,1702.208
1709.354,1702.208
1709.354,1702.638
1708.884,1701.208
1707.734,1701.208
1707.224,1701.208
1705.218,1701.208
1704.324,1702.096
1704.324,1702.324
1704.324,1700.978
1704.324,1700.268
1704.058,1700.268
1703.978,1700.268
1703.674,1700.268
1703.674,1700.004
1703.674,1700.004
1702.094,1699.95
1701.988,1699.888
1701.804,1699.818
1702.294,1699.818
1702.294,1699.818
1702.294,1699.708
1702.294,1699.708
1701.768,1699.708
1701.244,1699.708
1702.038,1699.948
1702.264,1700.258
1702.264,1700.684
1702.264,1701.028
1702.264,1700.218
1701.834,1699.984
1702.748,1699.804
1702.748,1699.804
1703.738,1699.804
1703.738,1699.804
1703.738,1694.711
1703.738,1692.478
1703.678,1692.478
1702.314,1692.478
1698.564,1692.478
1698.564,1694.236
1698.564,1694.236
1698.564,1694.328
1697.564,1694.328
1697.528,1694.328
1697.528,1694.328
1697.528,1693.858
1697.528,1692.288
1696.458,1692.288
1695.658,1692.288
1693.988,1692.288
1693.808,1691.218
1694.584,1691.218
1694.584,1691.218
1695.334,1691.218
1696.158,1692.124
1696.248,1692.954
1696.248,1693.393
1697.449,1694.076
1697.894,1694.076
1698.734,1694.076
1699.583,1694.076
1700.388,1696.174
1700.388,1696.174
1700.388,1696.46
1703.578,1696.46
1705.384,1696.46
1705.384,1696.46
1705.384,1699.281
1705.384,1701.628
1705.388,1701.628
1705.808,1702.665
1706.274,1703.644
1707.11,1703.821
1707.11,1704.328
1707.11,1704.178
1707.11,1703.598
1706.958,1702.428
1705.438,1702.183
1705.218,1702.183
1704.224,1700.178
1704.148,1700.178
1703.964,1700.178
1704.114,1700.178
1704.114,1699.998
1704.114,1698.858
1704.114,1697.508
1703.371,1697.508
1701.604,1696.929
1704.311,1696.929
1704.334,1696.929
1709.335,1696.929
1713.338,1700.49
1713.338,1702.184
1713.358,1703.08
1713.358,1708.735
1713.358,1709.434
1713.358,1709.434
1713.118,1709.434
1712.084,1709.488
1714.368,1709.488
1714.978,1709.488
1715.644,1709.778
1716.758,1710.938
1718.344,1712.648
1719.138,1714.044
1719.138,1714.818
1719.138,1714.578
1719.138,1714.428
1717.078,1713.988
1716.748,1713.988
1716.994,1713.988
1717.224,1713.988
1717.548,1714.198
1717.548,1715.768
1717.568,1715.768
1718.814,1716.058
1719.318,1716.368
1719.318,1716.464
1719.318,1717.368
1719.318,1717.501
1718.964,1717.498
1718.364,1716.788
1718.014,1716.508
1717.988,1715.974
1717.958,1715.974
1717.378,1715.765
1717.214,1715.765
1717.214,1715.414
1717.214,1715.414
1717.214,1715.244
1718.628,1715.244
1719.188,1715.244
1719.188,1715.144
1719.188,1714.218
1719.188,1714.218
1716.695,1713.408
1715.554,1713.408
1715.948,1713.408
1715.968,1713.408
1715.968,1713.638
1715.968,1713.638
1716.758,1714.008
1716.758,1714.008
1716.758,1714.008
1716.758,1713.774
1716.624,1713.774
1715.784,1713.774
1716.148,1713.774
1717.318,1714.384
1718.588,1714.384
1719.614,1714.384
1719.614,1715.284
1719.614,1715.284
1722.728,1718.077
1722.728,1717.894
1722.728,1717.424
1722.728,1717.395
1720.598,1716.121
1719.484,1716.121
1719.484,1716.088
1719.454,1716.088
1720.458,1716.088
1720.458,1716.088
1720.458,1716.581
1721.258,1717.828
1721.258,1718.483
1721.894,1718.924
1723.704,1719.101
1725.194,1719.101
1725.194,1719.514
1725.194,1720.948
1728.095,1721.704
1728.095,1722.338
1728.095,1722.338
1728.095,1719.015
1727.204,1715.448
1726.535,1713.764
1725.948,1711.214
1720.717,1709.584
1718.248,1709.584
1716.644,1709.584
1716.058,1706.138
1716.058,1703.948
1716.058,1703.878
1711.411,1703.878
1709.054,1703.878
1709.081,1703.878
1709.081,1705.413
1709.081,1705.974
1709.081,1705.164
1708.684,1705.164
1707.954,1704.711
1707.654,1704.711
1708.094,1704.711
1709.448,1704.711
1711.408,1705.504
1711.525,1705.758
1711.525,1707.688
1711.525,1708.658
1711.525,1707.644
1709.984,1706.998
1709.984,1706.838
1709.984,1706.838
1709.028,1706.708
1709.028,1706.508
1709.028,1706.508
1709.148,1706.508
1709.148,1706.508
1709.148,1706.668
1709.148,1707.608
1709.158,1708.061
1709.448,1708.208
1709.448,1708.234
1709.908,1708.564
1710.324,1708.778
1710.558,1709.068
1710.804,1709.108
1711.705,1709.398
1714.198,1709.524
1714.792,1709.698
1715.158,1709.698
1715.158,1711.548
1715.944,1713.104
1716.608,1713.104
1716.828,1713.104
1717.334,1713.857
1717.334,1714.498
1718.018,1715.548
1718.748,1716.108
1719.755,1716.108
1720.278,1716.448
1720.498,1717.428
1720.498,1718.464
1721.618,1718.698
1721.618,1718.698
1721.618,1718.698
1721.618,1718.928
1721.778,1719.543
1721.778,1719.543
1721.778,1719.188
1721.778,1718.778
1721.048,1718.044
1722.764,1718.044
1722.764,1718.044
1722.764,1718.044
1726.724,1719.959
1729.344,1719.959
1729.344,1721.448
1729.344,1721.898
1729.344,1725.046
1728.874,1725.046
1729.074,1726.028
1729.074,1726.444
1729.074,1725.15
1729.074,1725.15
1728.844,1725.15
1728.844,1725.15
1729.264,1725.828
1729.264,1725.828
1729.264,1725.898
1729.264,1725.898
1729.148,1725.484
1729.148,1725.484
1729.148,1724.808
1728.364,1719.654
1728.364,1719.654
1728.258,1719.168
1727.154,1718.978
1722.415,1718.334
1722.415,1717.318
1722.415,1714.498
1721.015,1712.612
1719.515,1711.258
1719.515,1711.258
1717.426,1711.258
1717.426,1711.258
1717.426,1712.208
1716.658,1712.609
1716.564,1712.609
1718.518,1713.254
1718.518,1713.254
1718.518,1714.084
1718.518,1714.914
1719.448,1714.914
1720.194,1714.914
1720.194,1714.914
1720.194,1716.548
1720.194,1716.864
1720.118,1716.148
1719.524,1715.114
1717.518,1714.878
1717.298,1714.758
1716.464,1714.498
1716.268,1714.498
1716.268,1714.498
1716.268,1714.498
1716.268,1714.538
1716.214,1714.538
1716.183,1714.538
1716.183,1715.244
1717.814,1715.244
1718.974,1715.244
1718.974,1715.714
1718.974,1715.808
1720.058,1716.241
1720.058,1716.651
1720.058,1717.718
1720.058,1717.831
1719.468,1717.508
1718.764,1716.631
1718.764,1716.138
1718.735,1716.138
1718.635,1716.138
1718.174,1715.684
1718.638,1715.658
1718.638,1715.658
1718.638,1715.658
1718.638,1714.968
1718.578,1714.914
1717.668,1713.938
1716.584,1712.874
1715.998,1712.738
1715.308,1712.738
1714.214,1712.134
1714.188,1712.134
1713.728,1712.134
1713.728,1711.808
1713.728,1711.808
1713.634,1711.808
1714.728,1711.808
1715.698,1711.848
1715.698,1711.998
1715.698,1712.088
1715.698,1712.004
1715.058,1712.004
1716.698,1712.004
1720.728,1712.004
1723.548,1712.418
1726.386,1714.428
1726.398,1716.538
1726.398,1719.228
1726.398,1721.828
1726.398,1721.828
1725.734,1721.828
1725.748,1721.828
1727.108,1722.025
1727.108,1723.601
1727.378,1723.601
1727.378,1724.264
1727.378,1723.294
1727.378,1723.294
1726.858,1723.294
1727.464,1723.294
1728.485,1723.844
1728.485,1724.594
1729.493,1725.634
1729.784,1725.878
1733.406,1725.878
1733.798,1725.878
1733.798,1726.974
1733.798,1726.974
1733.798,1726.974
1732.558,1726.974
1732.558,1723.618
1732.558,1723.618
1731.648,1723.618
1729.978,1723.618
1729.978,1724.158
1730.404,1725.614
1730.784,1725.614
1731.398,1725.614
1732.414,1728.089
1735.035,1728.326
1735.035,1728.448
1735.035,1730.293
1735.035,1730.688
1734.764,1730.228
1734.464,1729.198
1732.954,1729.078
1731.884,1729.008
1731.824,1728.244
1730.358,1726.746
1730.094,1724.928
1729.484,1723.698
1728.924,1723.698
1727.804,1723.698
1726.926,1723.698
1726.926,1724.328
1726.884,1724.268
1726.138,1724.268
1726.138,1724.268
1726.076,1724.268
1726.076,1724.224
1725.784,1724.224
1725.434,1724.224
1725.434,1724.224
1725.434,1724.264
1725.434,1723.944
1725.614,1723.944
1726.188,1723.944
1726.308,1723.944
1727.434,1724.484
1727.464,1724.484
1727.464,1724.484
1727.464,1724.398
1727.464,1722.612
1726.364,1721.042
1726.278,1720.778
1725.144,1720.778
1723.954,1720.778
1723.774,1720.778
1723.774,1721.145
1723.774,1720.614
1723.178,1720.614
1722.864,1720.614
1722.864,1720.614
1722.864,1720.854
1722.864,1720.198
1722.314,1720.198
1722.428,1720.198
1722.428,1720.198
1722.428,1719.888
1722.508,1719.888
1722.758,1719.888
1722.758,1719.888
1724.098,1721.008
1724.098,1721.008
1724.978,1721.008
1724.978,1721.164
1724.978,1721.928
1724.978,1721.928
1725.254,1721.928
1725.254,1722.368
1725.254,1722.588
1725.254,1721.808
1724.724,1721.808
1726.008,1721.808
1726.371,1721.808
1727.014,1722.378
1727.861,1724.073
1728.055,1724.968
1728.055,1725.208
1728.055,1724.338
1728.055,1724.338
1728.364,1724.338
1729.938,1724.338
1729.938,1725.023
1731.355,1727.104
1731.355,1728.104
1731.355,1728.104
1731.71,1728.348
1731.71,1707.919
1731.71,1702.974
1731.71,1697.553
1730.868,1696.934
1712.054,1696.934
1709.468,1696.934
1709.468,1696.934
1709.468,1701.026
1709.468,1703.548
1708.474,1703.548
1708.474,1704.278
1708.118,1704.134
1707.258,1703.044
1707.258,1700.684
1705.834,1700.484
1705.834,1700.484
1704.694,1700.484
1705.774,1700.484
1707.084,1702.308
1707.084,1702.348
1707.224,1703.724
1707.224,1703.278
1707.224,1703.184
1707.224,1703.184
1705.508,1703.184
1705.508,1702.788
1705.508,1702.228
1705.226,1702.128
1704.284,1701.002
1703.554,1701.002
1703.234,1701.002
1703.234,1701.002
1703.234,1701.268
1703.234,1701.454
1703.024,1700.448
1702.594,1700.448
1702.764,1700.448
1702.764,1700.448
1702.764,1701.304
1702.764,1701.304
1702.964,1701.304
1702.964,1701.304
1703.054,1700.688
1703.054,1700.199
1703.054,1699.668
1703.054,1698.373
1702.405,1698.373
1702.385,1697.984
1701.728,1697.118
1701.368,1697.118
1702.484,1697.118
1703.458,1697.118
1703.458,1697.908
1703.458,1699.778
1703.458,1701.038
1703.448,1700.298
1702.498,1700.298
1702.498,1700.074
1702.498,1699.124
1702.498,1699.124
1704.988,1699.124
1704.988,1699.124
1704.988,1699.431
1704.988,1700.854
1704.674,1701.891
1704.434,1701.098
1704.188,1700.984
1703.444,1700.248
1703.128,1700.248
1703.128,1700.174
1704.154,1700.174
1704.154,1698.938
1704.154,1698.787
1704.154,1698.787
1705.888,1698.787
1705.904,1698.787
1706.068,1701.758
1706.068,1702.894
1706.068,1703.293
1706.068,1702.394
1705.718,1702.394
1705.358,1702.394
1705.396,1702.394
1705.934,1702.848
1705.934,1703.508
1705.934,1703.398
1705.934,1702.571
1705.144,1702.571
1704.924,1702.571
1704.924,1700.988
1704.924,1700.988
1704.924,1700.988
1705.614,1699.168
1707.014,1699.168
1707.014,1699.168
1707.014,1699.168
1707.014,1702.844
1706.908,1702.844
1706.018,1702.224
1706.018,1701.844
1706.018,1701.804
1706.374,1701.804
1706.688,1701.804
1706.688,1701.804
1706.688,1702.234
1706.688,1702.234
1705.618,1702.094
1704.028,1701.278
1704.028,1701.278
1703.728,1700.934
1703.314,1698.748
1703.314,1698.644
1703.314,1698.644
1701.318,1697.498
1700.224,1696.308
1699.848,1696.308
1699.784,1696.308
1697.934,1694.878
1697.744,1694.218
1697.744,1693.808
1697.124,1693.518
1695.958,1693.518
1696.214,1693.518
1697.114,1693.518
1697.218,1694.588
1697.464,1695.058
1697.664,1695.728
1697.664,1696.414
1697.664,1696.464
1697.664,1696.488
1697.714,1696.488
1698.038,1696.488
1698.038,1696.548
1698.124,1696.868
1698.124,1696.148
1698.124,1695.994
1698.124,1695.994
1697.735,1695.184
1697.735,1693.554
1697.708,1693.554
1696.554,1693.554
1696.364,1693.554
1696.428,1693.554
1696.428,1693.554
1696.428,1693.998
1696.428,1693.118
1695.188,1690.318
1695.188,1690.318
1694.428,1690.318
1693.508,1690.318
1693.104,1691.238
1693.174,1691.358
1693.174,1689.598
1693.174,1686.778
1693.174,1685.938
1691.594,1685.938
1690.035,1685.938
1689.554,1685.938
1689.618,1687.244
1689.618,1687.244
1689.618,1686.914
1689.618,1686.744
1688.814,1685.548
1688.464,1685.548
1689.154,1685.548
1689.734,1685.548
1689.864,1685.618
1689.864,1685.618
1689.864,1686.818
1689.864,1686.158
1689.504,1686.114
1688.585,1686.114
1690.108,1686.114
1690.108,1686.114
1691.248,1686.318
1691.248,1688.118
1691.248,1685.628
1691.248,1685.628
1690.328,1684.008
1689.154,1684.008
1687.458,1684.008
1687.308,1684.008
1687.308,1684.288
1687.308,1682.668
1688.224,1681.968
1692.248,1681.968
1692.248,1681.968
1692.248,1681.968
1692.248,1680.298
1690.068,1680.298
1690.851,1680.298
1690.851,1680.298
1690.851,1681.048
1690.851,1663.438
1688.024,1663.438
1685.194,1663.438
1681.438,1663.438
1671.276,1663.668
1671.276,1661.478
1671.276,1660.24
1669.418,1660.24
1666.584,1660.24
1667.614,1660.24
1669.033,1663.508
1669.144,1663.508
1669.144,1664.714
1669.144,1664.568
1669.144,1664.338
1667.314,1663.698
1666.214,1662.678
1666.214,1662.678
1666.214,1661.888
1664.722,1661.354
1664.722,1661.354
1665.048,1661.354
1665.178,1661.354
1665.178,1661.738
1665.178,1663.308
1665.318,1663.538
1665.318,1662.534
1665.318,1662.244
1665.318,1661.874
1664.223,1661.848
1663.398,1661.848
1663.398,1661.198
1663.178,1661.198
1663.904,1661.198
1665.094,1661.198
1666.188,1661.578
1666.318,1662.168
1667.564,1663.098
1667.564,1664.678
1667.564,1662.714
1667.564,1661.138
1667.298,1661.138
1665.588,1661.138
1663.688,1661.138
1663.688,1661.418
1663.804,1661.958
1663.804,1661.958
1663.804,1661.958
1664.288,1662.075
1665.248,1662.075
1665.248,1663.005
1665.248,1663.088
1665.248,1663.585
1664.658,1662.788
1664.658,1662.788
1664.538,1662.788
1664.445,1662.628
1663.998,1662.078
1664.048,1660.288
1664.048,1659.408
1664.048,1659.388
1664.048,1659.388
1662.621,1659.388
1662.621,1659.355
1662.621,1654.298
1662.621,1654.298
1661.199,1654.048
1659.815,1654.048
1659.955,1654.048
1663.245,1654.048
1666.218,1655.898
1666.218,1657.495
1666.218,1658.815
1666.218,1657.998
1665.458,1657.998
1663.208,1657.998
1666.698,1657.998
1667.005,1658.805
1667.005,1661.305
1667.745,1661.955
1667.745,1663.548
1667.745,1663.245
1667.745,1662.558
1667.195,1661.128
1665.485,1658.938
1665.358,1657.615
1664.428,1657.615
1662.598,1657.065
1665.548,1657.065
1674.785,1657.065
1677.378,1657.065
1680.245,1657.648
1680.245,1664.9
1680.245,1671.118
1680.245,1674.208
1679.265,1673.886
1678.688,1673.218
1676.985,1672.958
1676.228,1672.955
1674.605,1672.294
1674.605,1672.294
1675.288,1672.294
1675.608,1672.294
1675.608,1672.358
1675.608,1671.025
1675.608,1671.025
1675.585,1671.025
1675.818,1671.025
1676.215,1671.328
1677.625,1672.288
1677.625,1674.088
1677.625,1673.938
1677.625,1672.965
1675.625,1672.912
1675.065,1672.912
1675.118,1672.912
1676.165,1672.912
1676.818,1673.248
1677.978,1673.248
1678.065,1673.248
1678.595,1673.745
1678.885,1676.508
1679.118,1676.968
1679.808,1677.405
1679.865,1677.298
1679.865,1677.298
1679.865,1677.048
1679.865,1676.398
1678.628,1675.748
1678.275,1674.518
1677.825,1672.595
1676.938,1671.748
1676.815,1671.098
1674.668,1668.268
1673.315,1668.063
1672.678,1668.063
1671.698,1668.063
1671.588,1668.063
1671.588,1668.315
1671.588,1668.355
1671.498,1668.355
1670.018,1666.668
1669.435,1666.668
1669.248,1666.668
1669.157,1666.668
1669.318,1666.858
1669.588,1667.318
1669.588,1667.318
1669.588,1667.228
1669.588,1664.705
1669.378,1664.705
1668.558,1664.705
1667.518,1664.705
1666.625,1662.348
1666.625,1659.583
1666.508,1659.583
1665.918,1659.583
1663.888,1659.583
1664.088,1660.153
1666.668,1660.153
1666.668,1660.838
1666.668,1661.185
1666.668,1661.948
1665.718,1661.948
1664.935,1662.128
1664.758,1662.128
1664.515,1662.008
1665.255,1662.008
1665.768,1662.008
1665.938,1662.008
1665.938,1660.625
1665.938,1660.625
1665.938,1660.625
1664.725,1660.625
1667.575,1660.898
1667.575,1661.108
1667.575,1661.238
1667.575,1662.318
1667.298,1662.883
1667.165,1662.198
1668.145,1662.198
1668.145,1662.198
1668.145,1662.198
1671.038,1663.335
1673.055,1663.335
1675.035,1664.168
1675.228,1666.825
1675.228,1670.715
1675.228,1670.518
1675.228,1670.438
