gap,gap_segment,predicted_max_diff_open,predicted_min_diff_open
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.99,3,1.0559473,-1.044975
3.991,3,1.0561631,-1.0452101
3.992,3,1.0563791,-1.0454454
3.993,3,1.056595,-1.0456806
3.993,3,1.056595,-1.0456806
3.993,3,1.056595,-1.0456806
3.993,3,1.056595,-1.0456806
3.994,3,1.0568109,-1.0459158
3.994,3,1.0568109,-1.0459158
3.995,3,1.0570269,-1.046151
3.996,3,1.0572429,-1.0463862
3.999,3,1.0578907,-1.047092
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4,3,1.0581065,-1.0473272
4.001,3,1.0583224,-1.0475622
4.003,3,1.0587542,-1.0480326
4.003,3,1.0587542,-1.0480326
4.003,3,1.0587542,-1.0480326
4.003,3,1.0587542,-1.0480326
4.003,3,1.0587542,-1.0480326
4.005,3,1.0591862,-1.0485032
4.006,3,1.0594021,-1.0487384
4.007,3,1.059618,-1.0489737
4.007,3,1.059618,-1.0489737
4.007,3,1.059618,-1.0489737
4.007,3,1.059618,-1.0489737
4.007,3,1.059618,-1.0489737
4.007,3,1.059618,-1.0489737
4.007,3,1.059618,-1.0489737
4.007,3,1.059618,-1.0489737
4.009,3,1.0600498,-1.049444
4.009,3,1.0600498,-1.049444
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.01,3,1.0602659,-1.0496793
4.013,3,1.0609136,-1.0503849
4.013,3,1.0609136,-1.0503849
4.013,3,1.0609136,-1.0503849
4.013,3,1.0609136,-1.0503849
4.015,3,1.0613453,-1.0508552
4.015,3,1.0613453,-1.0508552
4.015,3,1.0613453,-1.0508552
4.016,3,1.0615613,-1.0510905
4.016,3,1.0615613,-1.0510905
4.017,3,1.0617774,-1.0513258
4.017,3,1.0617774,-1.0513258
4.017,3,1.0617774,-1.0513258
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.02,3,1.0624251,-1.0520313
4.021,3,1.0626411,-1.0522666
4.023,3,1.0630728,-1.0527369
4.023,3,1.0630728,-1.0527369
4.023,3,1.0630728,-1.0527369
4.023,3,1.0630728,-1.0527369
4.023,3,1.0630728,-1.0527369
4.023,3,1.0630728,-1.0527369
4.023,3,1.0630728,-1.0527369
4.023,3,1.0630728,-1.0527369
4.023,3,1.0630728,-1.0527369
4.023,3,1.0630728,-1.0527369
4.024,3,1.0632889,-1.0529722
4.025,3,1.0635048,-1.0532074
4.026,3,1.0637207,-1.0534426
4.026,3,1.0637207,-1.0534426
4.027,3,1.0639367,-1.0536778
4.027,3,1.0639367,-1.0536778
4.027,3,1.0639367,-1.0536778
4.027,3,1.0639367,-1.0536778
4.027,3,1.0639367,-1.0536778
4.027,3,1.0639367,-1.0536778
4.027,3,1.0639367,-1.0536778
4.029,3,1.0643685,-1.0541481
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.03,3,1.0645845,-1.0543835
4.031,3,1.0648003,-1.0546186
4.032,3,1.0650163,-1.0548538
4.033,3,1.0652322,-1.055089
4.033,3,1.0652322,-1.055089
4.033,3,1.0652322,-1.055089
4.034,3,1.065448,-1.0553242
4.035,3,1.065664,-1.0555595
4.035,3,1.065664,-1.0555595
4.036,3,1.06588,-1.0557946
4.036,3,1.06588,-1.0557946
4.036,3,1.06588,-1.0557946
4.037,3,1.066096,-1.0560299
4.037,3,1.066096,-1.0560299
4.037,3,1.066096,-1.0560299
4.037,3,1.066096,-1.0560299
4.037,3,1.066096,-1.0560299
4.039,3,1.0665278,-1.0565003
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.04,3,1.0667436,-1.0567355
4.043,3,1.0673915,-1.0574412
4.043,3,1.0673915,-1.0574412
4.044,3,1.0676074,-1.0576764
4.044,3,1.0676074,-1.0576764
4.045,3,1.0678234,-1.0579115
4.046,3,1.0680392,-1.0581467
4.046,3,1.0680392,-1.0581467
4.047,3,1.0682552,-1.058382
4.047,3,1.0682552,-1.058382
4.047,3,1.0682552,-1.058382
4.047,3,1.0682552,-1.058382
4.049,3,1.0686871,-1.0588523
4.05,3,1.068903,-1.0590876
4.05,3,1.068903,-1.0590876
4.05,3,1.068903,-1.0590876
4.05,3,1.068903,-1.0590876
4.05,3,1.068903,-1.0590876
4.05,3,1.068903,-1.0590876
4.05,3,1.068903,-1.0590876
4.05,3,1.068903,-1.0590876
4.05,3,1.068903,-1.0590876
4.05,3,1.068903,-1.0590876
4.053,3,1.0695508,-1.0597932
4.054,3,1.0697666,-1.0600283
4.054,3,1.0697666,-1.0600283
4.055,3,1.0699826,-1.0602636
4.057,3,1.0704145,-1.060734
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.06,3,1.0710623,-1.0614396
4.061,3,1.0712782,-1.0616748
4.062,3,1.0714941,-1.06191
4.063,3,1.0717101,-1.0621454
4.063,3,1.0717101,-1.0621454
4.063,3,1.0717101,-1.0621454
4.063,3,1.0717101,-1.0621454
4.064,3,1.0719261,-1.0623806
4.066,3,1.0723579,-1.062851
4.067,3,1.0725738,-1.0630862
4.067,3,1.0725738,-1.0630862
4.067,3,1.0725738,-1.0630862
4.067,3,1.0725738,-1.0630862
4.067,3,1.0725738,-1.0630862
4.067,3,1.0725738,-1.0630862
4.069,3,1.0730057,-1.0635566
4.069,3,1.0730057,-1.0635566
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.07,3,1.0732217,-1.0637919
4.073,3,1.0738693,-1.0644974
4.073,3,1.0738693,-1.0644974
4.074,3,1.0740852,-1.0647326
4.075,3,1.0743012,-1.0649679
4.076,3,1.0745173,-1.0652031
4.076,3,1.0745173,-1.0652031
4.076,3,1.0745173,-1.0652031
4.077,3,1.0747333,-1.0654384
4.077,3,1.0747333,-1.0654384
4.077,3,1.0747333,-1.0654384
4.077,3,1.0747333,-1.0654384
4.077,3,1.0747333,-1.0654384
4.077,3,1.0747333,-1.0654384
4.077,3,1.0747333,-1.0654384
4.079,3,1.0751649,-1.0659087
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.08,3,1.0753809,-1.066144
4.081,3,1.0755968,-1.0663791
4.081,3,1.0755968,-1.0663791
4.083,3,1.0760288,-1.0668496
4.083,3,1.0760288,-1.0668496
4.083,3,1.0760288,-1.0668496
4.084,3,1.0762446,-1.0670848
4.084,3,1.0762446,-1.0670848
4.084,3,1.0762446,-1.0670848
4.085,3,1.0764605,-1.0673199
4.085,3,1.0764605,-1.0673199
4.086,3,1.0766764,-1.0675551
4.087,3,1.0768924,-1.0677904
4.087,3,1.0768924,-1.0677904
4.087,3,1.0768924,-1.0677904
4.089,3,1.0773243,-1.0682608
4.089,3,1.0773243,-1.0682608
4.089,3,1.0773243,-1.0682608
4.089,3,1.0773243,-1.0682608
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.09,3,1.0775402,-1.068496
4.091,3,1.0777562,-1.0687313
4.091,3,1.0777562,-1.0687313
4.093,3,1.078188,-1.0692016
4.093,3,1.078188,-1.0692016
4.095,3,1.0786197,-1.069672
4.095,3,1.0786197,-1.069672
4.095,3,1.0786197,-1.069672
4.097,3,1.0790517,-1.0701425
4.097,3,1.0790517,-1.0701425
4.097,3,1.0790517,-1.0701425
4.097,3,1.0790517,-1.0701425
4.097,3,1.0790517,-1.0701425
4.099,3,1.0794835,-1.0706128
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.1,3,1.0796995,-1.0708481
4.103,3,1.0803473,-1.0715537
4.103,3,1.0803473,-1.0715537
4.103,3,1.0803473,-1.0715537
4.103,3,1.0803473,-1.0715537
4.103,3,1.0803473,-1.0715537
4.103,3,1.0803473,-1.0715537
4.105,3,1.0807791,-1.0720242
4.105,3,1.0807791,-1.0720242
4.106,3,1.0809951,-1.0722593
4.107,3,1.0812109,-1.0724945
4.107,3,1.0812109,-1.0724945
4.108,3,1.0814269,-1.0727298
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.11,3,1.0818588,-1.0732001
4.111,3,1.0820748,-1.0734354
4.111,3,1.0820748,-1.0734354
4.111,3,1.0820748,-1.0734354
4.111,3,1.0820748,-1.0734354
4.111,3,1.0820748,-1.0734354
4.114,3,1.0827224,-1.074141
4.114,3,1.0827224,-1.074141
4.115,3,1.0829383,-1.0743761
4.116,3,1.0831542,-1.0746114
4.117,3,1.0833702,-1.0748466
4.117,3,1.0833702,-1.0748466
4.117,3,1.0833702,-1.0748466
4.117,3,1.0833702,-1.0748466
4.117,3,1.0833702,-1.0748466
4.117,3,1.0833702,-1.0748466
4.119,3,1.0838021,-1.075317
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.12,3,1.084018,-1.0755522
4.121,3,1.0842339,-1.0757873
4.121,3,1.0842339,-1.0757873
4.123,3,1.0846658,-1.076258
4.123,3,1.0846658,-1.076258
4.123,3,1.0846658,-1.076258
4.125,3,1.0850977,-1.0767283
4.125,3,1.0850977,-1.0767283
4.126,3,1.0853136,-1.0769634
4.126,3,1.0853136,-1.0769634
4.127,3,1.0855294,-1.0771986
4.127,3,1.0855294,-1.0771986
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.13,3,1.0861773,-1.0779043
4.133,3,1.0868251,-1.07861
4.133,3,1.0868251,-1.07861
4.133,3,1.0868251,-1.07861
4.133,3,1.0868251,-1.07861
4.134,3,1.0870409,-1.0788451
4.134,3,1.0870409,-1.0788451
4.136,3,1.0874729,-1.0793157
4.136,3,1.0874729,-1.0793157
4.137,3,1.0876888,-1.0795509
4.137,3,1.0876888,-1.0795509
4.138,3,1.0879047,-1.0797861
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.14,3,1.0883366,-1.0802563
4.141,3,1.0885525,-1.0804915
4.143,3,1.0889844,-1.0809621
4.143,3,1.0889844,-1.0809621
4.143,3,1.0889844,-1.0809621
4.143,3,1.0889844,-1.0809621
4.144,3,1.0892003,-1.0811971
4.145,3,1.0894163,-1.0814325
4.147,3,1.089848,-1.0819029
4.147,3,1.089848,-1.0819029
4.147,3,1.089848,-1.0819029
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.15,3,1.090496,-1.0826086
4.151,3,1.0907118,-1.0828437
4.153,3,1.0911436,-1.0833142
4.153,3,1.0911436,-1.0833142
4.153,3,1.0911436,-1.0833142
4.153,3,1.0911436,-1.0833142
4.154,3,1.0913596,-1.0835494
4.155,3,1.0915755,-1.0837845
4.155,3,1.0915755,-1.0837845
4.156,3,1.0917915,-1.0840198
4.156,3,1.0917915,-1.0840198
4.156,3,1.0917915,-1.0840198
4.156,3,1.0917915,-1.0840198
4.157,3,1.0920074,-1.084255
4.157,3,1.0920074,-1.084255
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.16,3,1.0926552,-1.0849606
4.161,3,1.0928712,-1.0851958
4.161,3,1.0928712,-1.0851958
4.162,3,1.0930871,-1.0854311
4.163,3,1.093303,-1.0856663
4.163,3,1.093303,-1.0856663
4.163,3,1.093303,-1.0856663
4.164,3,1.093519,-1.0859015
4.164,3,1.093519,-1.0859015
4.165,3,1.0937349,-1.0861367
4.167,3,1.0941668,-1.0866071
4.167,3,1.0941668,-1.0866071
4.167,3,1.0941668,-1.0866071
4.167,3,1.0941668,-1.0866071
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.17,3,1.0948145,-1.0873128
4.171,3,1.0950304,-1.0875479
4.173,3,1.0954623,-1.0880183
4.173,3,1.0954623,-1.0880183
4.173,3,1.0954623,-1.0880183
4.174,3,1.0956781,-1.0882535
4.174,3,1.0956781,-1.0882535
4.176,3,1.0961101,-1.088724
4.177,3,1.0963259,-1.0889591
4.177,3,1.0963259,-1.0889591
4.177,3,1.0963259,-1.0889591
4.177,3,1.0963259,-1.0889591
4.179,3,1.0967579,-1.0894296
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.18,3,1.0969737,-1.0896647
4.181,3,1.0971898,-1.0899001
4.181,3,1.0971898,-1.0899001
4.183,3,1.0976216,-1.0903704
4.183,3,1.0976216,-1.0903704
4.183,3,1.0976216,-1.0903704
4.183,3,1.0976216,-1.0903704
4.183,3,1.0976216,-1.0903704
4.183,3,1.0976216,-1.0903704
4.185,3,1.0980535,-1.0908408
4.185,3,1.0980535,-1.0908408
4.186,3,1.0982692,-1.091076
4.187,3,1.0984852,-1.0913112
4.187,3,1.0984852,-1.0913112
4.187,3,1.0984852,-1.0913112
4.188,3,1.0987012,-1.0915465
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.19,3,1.099133,-1.0920169
4.191,3,1.099349,-1.0922521
4.191,3,1.099349,-1.0922521
4.193,3,1.0997808,-1.0927225
4.193,3,1.0997808,-1.0927225
4.193,3,1.0997808,-1.0927225
4.193,3,1.0997808,-1.0927225
4.195,3,1.1002128,-1.093193
4.195,3,1.1002128,-1.093193
4.195,3,1.1002128,-1.093193
4.196,3,1.1004286,-1.0934283
4.196,3,1.1004286,-1.0934283
4.196,3,1.1004286,-1.0934283
4.196,3,1.1004286,-1.0934283
4.196,3,1.1004286,-1.0934283
4.197,3,1.1006446,-1.0936633
4.197,3,1.1006446,-1.0936633
4.197,3,1.1006446,-1.0936633
4.197,3,1.1006446,-1.0936633
4.197,3,1.1006446,-1.0936633
4.198,3,1.1008606,-1.0938985
4.199,3,1.1010764,-1.0941339
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.2,3,1.1012923,-1.0943689
4.201,3,1.1015084,-1.0946043
4.203,3,1.1019402,-1.0950747
4.203,3,1.1019402,-1.0950747
4.203,3,1.1019402,-1.0950747
4.207,3,1.1028038,-1.0960155
4.207,3,1.1028038,-1.0960155
4.207,3,1.1028038,-1.0960155
4.209,3,1.1032357,-1.096486
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.21,3,1.1034517,-1.0967212
4.211,3,1.1036675,-1.0969563
4.211,3,1.1036675,-1.0969563
4.211,3,1.1036675,-1.0969563
4.213,3,1.1040993,-1.0974267
4.213,3,1.1040993,-1.0974267
4.213,3,1.1040993,-1.0974267
4.213,3,1.1040993,-1.0974267
4.213,3,1.1040993,-1.0974267
4.214,3,1.1043155,-1.0976621
4.214,3,1.1043155,-1.0976621
4.215,3,1.1045313,-1.0978972
4.216,3,1.1047473,-1.0981324
4.217,3,1.1049632,-1.0983676
4.217,3,1.1049632,-1.0983676
4.217,3,1.1049632,-1.0983676
4.22,3,1.105611,-1.0990732
4.22,3,1.105611,-1.0990732
4.22,3,1.105611,-1.0990732
4.22,3,1.105611,-1.0990732
4.22,3,1.105611,-1.0990732
